,0
13828,4.30554412940458
13829,4.416585145504279
13830,4.277984955268658
13831,4.273984451229164
13832,4.228421199166119
13833,4.523200935982887
13834,4.4638246855020025
13835,4.326491594645898
13836,4.172503018727996
13837,4.306647789017158
13838,4.210688808226229
13839,4.352948057594649
13840,4.116218582521511
13841,4.406432821125461
13842,4.377804218745439
13843,4.540250086771786
13844,4.210688808226229
13845,4.357303907887616
13846,4.358184580496385
13847,4.266568506587267
13848,4.210688808226229
13849,4.406432821125461
13850,4.2844019729763225
13851,4.368136819142661
13852,4.250982053510141
13853,4.116218582521511
13854,4.210688808226229
13855,4.275789119058359
13856,4.210688808226229
13857,4.172503018727996
13858,4.343373746891353
13859,4.406432821125461
13860,4.210688808226229
13861,4.172503018727996
13862,4.2358920933071795
13863,4.095202568004439
13864,4.226583447422617
13865,4.406432821125461
13866,4.2172144498051365
13867,4.266568506587267
13868,4.2902083196372125
13869,4.260688500178432
13870,4.395145829414912
13871,4.3460367709637495
13872,4.266568506587267
13873,4.260951240595049
13874,4.540250086771786
13875,4.312762626010777
13876,4.349616107725362
13877,4.121810923666409
13878,4.266568506587267
13879,4.3550093268759325
13880,4.269973088363196
13881,4.226583447422617
13882,4.406432821125461
13883,4.522879171124218
13884,4.3150346237073816
13885,4.329011646368018
13886,4.44002312371003
13887,4.368136819142661
13888,4.326863896498666
13889,4.266182379099885
13890,4.283800985963821
13891,4.329011646368018
13892,4.406432821125461
13893,4.406432821125461
13894,4.2519931625758
13895,4.540250086771786
13896,4.306892047241384
13897,4.442739098688642
13898,4.281460629142178
13899,4.290727727311407
13900,4.5278350483917285
13901,4.540250086771786
13902,4.444083589750128
13903,4.296024350332376
13904,4.210688808226229
13905,4.406432821125461
13906,4.2519931625758
13907,4.416614396653541
13908,4.1353740297156705
13909,4.172503018727996
13910,4.2372142767211365
13911,4.305546820996024
13912,4.5278350483917285
13913,4.406432821125461
13914,4.348988980934628
13915,4.343373746891353
13916,4.210688808226229
13917,4.406432821125461
13918,4.37423414561835
13919,4.343373746891353
13920,4.406432821125461
13921,4.230025899260664
13922,4.306647789017158
13923,4.290727727311407
13924,4.37423414561835
13925,4.209887793449478
13926,4.296024350332376
13927,4.212106830408097
13928,4.1170426910074704
13929,4.384292394840421
13930,4.5278350483917285
13931,4.296024350332376
13932,4.3150346237073816
13933,4.250982053510141
13934,4.2902083196372125
13935,4.095202568004439
13936,4.253575382181702
13937,4.189133154501267
13938,4.306647789017158
13939,4.238714635811756
13940,4.539928321913116
13941,4.478225740199055
13942,4.23239947811778
13943,4.271420394090803
13944,4.416614396653541
13945,4.540250086771786
13946,4.343373746891353
13947,4.1353740297156705
13948,4.250319544083715
13949,4.292175033039014
13950,4.266182379099885
13951,4.212833512436896
13952,4.332343281518713
13953,4.116218582521511
13954,4.343958621799664
13955,4.388666580106433
13956,4.2438808010468225
13957,4.296024350332376
13958,4.238714635811756
13959,4.343958621799664
13960,4.101279974268463
13961,4.349616107725362
13962,4.357303907887616
13963,4.073990012670053
13964,4.101279974268463
13965,4.313408804426565
13966,4.329011646368018
13967,4.272491588269168
13968,4.344886257380834
13969,4.348988980934628
13970,4.250982053510141
13971,4.360016590534096
13972,4.238714635811756
13973,4.343958621799664
13974,4.320482737657628
13975,4.306647789017158
13976,4.210688808226229
13977,4.402819627816543
13978,4.283800985963821
13979,4.31407303811497
13980,4.273984451229164
13981,4.444083589750128
13982,4.2004082193998675
13983,4.348988980934628
13984,4.238714635811756
13985,4.343373746891353
13986,4.101279974268463
13987,4.522879171124218
13988,4.348988980934628
13989,4.349616107725362
13990,4.1353740297156705
13991,4.34624447203999
13992,4.2902083196372125
13993,4.172503018727996
13994,4.283332305906567
13995,4.368136819142661
13996,4.1353740297156705
13997,4.275789119058359
13998,4.277236424785966
13999,4.260688500178432
14000,4.2902083196372125
14001,4.368136819142661
14002,4.121810923666409
14003,4.379818597449678
14004,4.333917636389971
14005,4.172503018727996
14006,4.406432821125461
14007,4.28274104485838
14008,4.475510248779836
14009,4.523200935982887
14010,4.271420394090803
14011,4.351104616185076
14012,4.308457122829571
14013,4.172503018727996
14014,4.464168671513356
14015,4.343373746891353
14016,4.393880688612754
14017,4.210688808226229
14018,4.095202568004439
14019,4.296024350332376
14020,4.343958621799664
14021,4.540250086771786
14022,4.3781593184864676
14023,4.305795992286186
14024,4.368136819142661
14025,4.6221454666349295
14026,4.306647789017158
14027,4.522879171124218
14028,4.368136819142661
14029,4.384110753800582
14030,4.269973088363196
14031,4.292175033039014
14032,4.343373746891353
14033,4.172503018727996
14034,4.280194472628626
14035,4.318333352294991
14036,4.31407303811497
14037,4.368136819142661
14038,4.381184069983971
14039,4.343373746891353
14040,4.4226961506088145
14041,4.362010781249795
14042,4.320482737657628
14043,4.3460367709637495
14044,4.210688808226229
14045,4.2902083196372125
14046,4.343373746891353
14047,4.217671403765188
14048,4.370348340187772
14049,4.121810923666409
14050,4.343373746891353
14051,4.2519931625758
14052,4.1353740297156705
14053,4.269463364723275
14054,4.416614396653541
14055,4.414205833153185
14056,4.329011646368018
14057,4.262650258846171
14058,4.366968547859016
14059,4.368136819142661
14060,4.230025899260664
14061,4.416585145504279
14062,4.226507365516703
14063,4.30340207720396
14064,4.296024350332376
14065,4.116218582521511
14066,4.266182379099885
14067,4.379818597449678
14068,4.417758236069591
14069,4.368136819142661
14070,4.292175033039014
14071,4.343373746891353
14072,4.095202568004439
14073,4.2438808010468225
14074,4.540250086771786
14075,4.210688808226229
14076,4.251778159453251
14077,4.306647789017158
14078,4.423017915467484
14079,4.271420394090803
14080,4.101279974268463
14081,4.522879171124218
14082,4.283800985963821
14083,4.260688500178432
14084,4.271429390413392
14085,4.289892718773692
14086,4.101279974268463
14087,4.266182379099885
14088,4.406432821125461
14089,4.406432821125461
14090,4.258750212591693
14091,4.349880939286954
14092,4.368136819142661
14093,4.281595204467195
14094,4.3550093268759325
14095,4.21792286110326
14096,4.368136819142661
14097,4.368136819142661
14098,4.306647789017158
14099,4.290727727311407
14100,4.189133154501267
14101,4.282746816622668
14102,4.478225740199055
14103,4.238714635811756
14104,4.2358920933071795
14105,4.266182379099885
14106,4.368136819142661
14107,4.116218582521511
14108,4.250982053510141
14109,4.172503018727996
14110,4.33382926729653
14111,4.3550093268759325
14112,4.320482737657628
14113,4.224948438508813
14114,4.366968547859016
14115,4.231064246627858
14116,4.1810594006304695
14117,4.343958621799664
14118,4.331157176726045
14119,4.331157176726045
14120,4.210688808226229
14121,4.523200935982887
14122,4.095202568004439
14123,4.095202568004439
14124,4.210688808226229
14125,4.257968915669347
14126,4.540250086771786
14127,4.333008006482979
14128,4.275789119058359
14129,4.329011646368018
14130,4.368136819142661
14131,4.289892718773692
14132,4.540250086771786
14133,4.282746816622668
14134,4.306647789017158
14135,4.320680487198126
14136,4.210688808226229
14137,4.30554412940458
14138,4.416585145504279
14139,4.37423414561835
14140,4.434265176310323
14141,4.099078254359171
14142,4.258750212591693
14143,4.406432821125461
14144,4.329011646368018
14145,4.270003952101326
14146,4.291953438988336
14147,4.5278350483917285
14148,4.266568506587267
14149,4.226507365516703
14150,4.2902083196372125
14151,4.3150346237073816
14152,4.235621812566008
14153,4.3150346237073816
14154,4.366047839105087
14155,4.444083589750128
14156,4.266568506587267
14157,4.343373746891353
14158,4.393880688612754
14159,4.185774024307935
14160,4.101279974268463
14161,4.388666580106433
14162,4.275958511505215
14163,4.210688808226229
14164,4.271420394090803
14165,4.238714635811756
14166,4.275789119058359
14167,4.2902083196372125
14168,4.2902083196372125
14169,4.348988980934628
14170,4.478225740199055
14171,4.120502351049561
14172,4.349634623625175
14173,4.329011646368018
14174,4.277984955268658
14175,4.37423414561835
14176,4.278994396175681
14177,4.101279974268463
14178,4.291953438988336
14179,4.189133154501267
14180,4.296024350332376
14181,4.304691241614217
14182,4.306647789017158
14183,4.343373746891353
14184,4.172503018727996
14185,4.357532416825583
14186,4.330052240709522
14187,4.348988980934628
14188,4.258750212591693
14189,4.3550093268759325
14190,4.333917636389971
14191,4.320596317968375
14192,4.292175033039014
14193,4.306647789017158
14194,4.092132898083195
14195,4.271420394090803
14196,4.348988980934628
14197,4.295133080881674
14198,4.219867130331211
14199,4.348988980934628
14200,4.539928321913116
14201,4.172503018727996
14202,4.210688808226229
14203,4.540250086771786
14204,4.283800985963821
14205,4.279853983811834
14206,4.368136819142661
14207,4.092132898083195
14208,4.092132898083195
14209,4.2902083196372125
14210,4.209887793449478
14211,4.397295027884723
14212,4.343373746891353
14213,4.37423414561835
14214,4.116218582521511
14215,4.406432821125461
14216,4.277984955268658
14217,4.23239947811778
14218,4.296024350332376
14219,4.31407303811497
14220,4.1353740297156705
14221,4.196837129942702
14222,4.320482737657628
14223,4.271420394090803
14224,4.120502351049561
14225,4.523200935982887
14226,4.329011646368018
14227,4.210688808226229
14228,4.199490659659709
14229,4.368136819142661
14230,4.101279974268463
14231,4.3688394211356405
14232,4.212093163045049
14233,4.349880939286954
14234,4.099078254359171
14235,4.358184580496385
14236,4.2902083196372125
14237,4.275789119058359
14238,4.172503018727996
14239,4.355343412865392
14240,4.087755256405821
14241,4.260688500178432
14242,4.224866207361021
14243,4.269973088363196
14244,4.212833512436896
14245,4.226583447422617
14246,4.275958511505215
14247,4.6221454666349295
14248,4.2004082193998675
14249,4.329011646368018
14250,4.26838941776668
14251,4.406432821125461
14252,4.243915683826624
14253,4.235621812566008
14254,4.464168671513356
14255,4.540250086771786
14256,4.523200935982887
14257,4.310962958585423
14258,4.333917636389971
14259,4.291953438988336
14260,4.368136819142661
14261,4.283332305906567
14262,4.287478955535356
14263,4.30554412940458
14264,4.280194472628626
14265,4.315685745989153
14266,4.291953438988336
14267,4.266182379099885
14268,4.266427368494926
14269,4.357303907887616
14270,4.343373746891353
14271,4.283105957368636
14272,4.444083589750128
14273,4.310962958585423
14274,4.55161388519095
14275,4.368136819142661
14276,4.306892047241384
14277,4.389175142010115
14278,4.298739594216869
14279,4.341482851703618
14280,4.347344614440798
14281,4.497829374093882
14282,4.522879171124218
14283,4.368136819142661
14284,4.318979028136924
14285,4.3793615131237615
14286,4.320680487198126
14287,4.160039309485703
14288,4.281595204467195
14289,4.540250086771786
14290,4.277984955268658
14291,4.177658202433872
14292,4.185774024307935
14293,4.297642613724608
14294,4.217671403765188
14295,4.349878832418495
14296,4.393880688612754
14297,4.266182379099885
14298,4.092132898083195
14299,4.306647789017158
14300,4.306647789017158
14301,4.121810923666409
14302,4.406432821125461
14303,4.116218582521511
14304,4.4226961506088145
14305,4.121810923666409
14306,4.269973088363196
14307,4.348988980934628
14308,4.406432821125461
14309,4.406432821125461
14310,4.393880688612754
14311,4.368396704387125
14312,4.34624447203999
14313,4.266568506587267
14314,4.2438808010468225
14315,4.172503018727996
14316,4.30554412940458
14317,4.4599992076909345
14318,4.343958621799664
14319,4.348988980934628
14320,4.357532416825583
14321,4.343373746891353
14322,4.095202568004439
14323,4.296024350332376
14324,4.095202568004439
14325,4.278307618964331
14326,4.279552563299931
14327,4.417905127034738
14328,4.210688808226229
14329,4.210688808226229
14330,4.071349129727191
14331,4.406432821125461
14332,4.277984955268658
14333,4.210963344762275
14334,4.2378853310544224
14335,4.42549479067804
14336,4.320482737657628
14337,4.272491588269168
14338,4.4291968887319335
14339,4.31407303811497
14340,4.269973088363196
14341,4.368136819142661
14342,4.095202568004439
14343,4.343373746891353
14344,4.280194472628626
14345,4.368136819142661
14346,4.329011646368018
14347,4.3150346237073816
14348,4.308457122829571
14349,4.296024350332376
14350,4.2039542587080785
14351,4.293246227217379
14352,4.2438808010468225
14353,4.172503018727996
14354,4.34624447203999
14355,4.539928321913116
14356,4.273984451229164
14357,4.250982053510141
14358,4.210688808226229
14359,4.423017915467484
14360,4.172503018727996
14361,4.210688808226229
14362,4.269463364723275
14363,4.283332305906567
14364,4.309334771005274
14365,4.3150346237073816
14366,4.444083589750128
14367,4.269973088363196
14368,4.315685745989153
14369,4.269973088363196
14370,4.349878832418495
14371,4.277984955268658
14372,4.172503018727996
14373,4.306647789017158
14374,4.121810923666409
14375,4.275789119058359
14376,4.172503018727996
14377,4.444083589750128
14378,4.444083589750128
14379,4.349616107725362
14380,4.101279974268463
14381,4.310962958585423
14382,4.277984955268658
14383,4.269973088363196
14384,4.306892047241384
14385,4.343373746891353
14386,4.523200935982887
14387,4.266568506587267
14388,4.283332305906567
14389,4.478225740199055
14390,4.273736532604768
14391,4.310962958585423
14392,4.341482851703618
14393,4.172503018727996
14394,4.343958621799664
14395,4.523200935982887
14396,4.23705080274707
14397,4.277984955268658
14398,4.31407303811497
14399,4.406432821125461
14400,4.287478955535356
14401,4.296024350332376
14402,4.366968547859016
14403,4.289497255874059
14404,4.296024350332376
14405,4.2902083196372125
14406,4.277984955268658
14407,4.346714336699678
14408,4.368136819142661
14409,4.368136819142661
14410,4.349616107725362
14411,4.523200935982887
14412,4.269973088363196
14413,4.348988980934628
14414,4.444083589750128
14415,4.393880688612754
14416,4.305546820996024
14417,4.31407303811497
14418,4.523200935982887
14419,4.358184580496385
14420,4.271420394090803
14421,4.3150346237073816
14422,4.306647789017158
14423,4.278994396175681
14424,4.272491588269168
14425,4.218000722986362
14426,4.101279974268463
14427,4.343373746891353
14428,4.540250086771786
14429,4.266571931617923
14430,4.343373746891353
14431,4.3150346237073816
14432,4.116218582521511
14433,4.3550093268759325
14434,4.297772339662172
14435,4.2902083196372125
14436,4.269973088363196
14437,4.310962958585423
14438,4.277984955268658
14439,4.095202568004439
14440,4.087278206485405
14441,4.368396704387125
14442,4.282746816622668
14443,4.406432821125461
14444,4.2902083196372125
14445,4.121810923666409
14446,4.368396704387125
14447,4.368136819142661
14448,4.348988980934628
14449,4.516806927174643
14450,4.226507365516703
14451,4.343373746891353
14452,4.1353740297156705
14453,4.215087291007616
14454,4.297642613724608
14455,4.327109339118289
14456,4.2438808010468225
14457,4.279552563299931
14458,4.37423414561835
14459,4.296024350332376
14460,4.277743743186658
14461,4.416585145504279
14462,4.296024350332376
14463,4.095202568004439
14464,4.444083589750128
14465,4.368136819142661
14466,4.368136819142661
14467,4.343373746891353
14468,4.250319544083715
14469,4.366047839105087
14470,4.4599992076909345
14471,4.297463757114318
14472,4.277236424785966
14473,4.172503018727996
14474,4.296024350332376
14475,4.540250086771786
14476,4.368136819142661
14477,4.349880939286954
14478,4.310962958585423
14479,4.349878832418495
14480,4.2902083196372125
14481,4.121810923666409
14482,4.266182379099885
14483,4.2438808010468225
14484,4.187811325775729
14485,4.318333352294991
14486,4.296024350332376
14487,4.34624447203999
14488,4.266568506587267
14489,4.348988980934628
14490,4.349880939286954
14491,4.3150346237073816
14492,4.3150346237073816
14493,4.269973088363196
14494,4.315685745989153
14495,4.101279974268463
14496,4.333008006482979
14497,4.406432821125461
14498,4.349880939286954
14499,4.277984955268658
14500,4.423017915467484
14501,4.2004082193998675
14502,4.190621414492475
14503,4.539928321913116
14504,4.349880939286954
14505,4.406432821125461
14506,4.226507365516703
14507,4.523200935982887
14508,4.224866207361021
14509,4.271420394090803
14510,4.077194289830147
14511,4.101279974268463
14512,4.265971294618212
14513,4.407671615672197
14514,4.5278350483917285
14515,4.324755617688553
14516,4.2519931625758
14517,4.349880939286954
14518,4.348988980934628
14519,4.226583447422617
14520,4.393880688612754
14521,4.278994396175681
14522,4.291902515874739
14523,4.310962958585423
14524,4.406432821125461
14525,4.266568506587267
14526,4.368136819142661
14527,4.217228304360563
14528,4.269463364723275
14529,4.306892047241384
14530,4.101279974268463
14531,4.218000722986362
14532,4.269973088363196
14533,4.212833512436896
14534,4.406432821125461
14535,4.406432821125461
14536,4.539928321913116
14537,4.296024350332376
14538,4.343373746891353
14539,4.290727727311407
14540,4.348988980934628
14541,4.226583447422617
14542,4.1353740297156705
14543,4.399983624436028
14544,4.282746816622668
14545,4.292041129636989
14546,4.539928321913116
14547,4.310073671563118
14548,4.406432821125461
14549,4.343373746891353
14550,4.292175033039014
14551,4.283049326949593
14552,4.3150346237073816
14553,4.172503018727996
14554,4.314885974749735
14555,4.279853983811834
14556,4.210688808226229
14557,4.271429390413392
14558,4.210688808226229
14559,4.101279974268463
14560,4.172503018727996
14561,4.343373746891353
14562,4.2438808010468225
14563,4.343373746891353
14564,4.368136819142661
14565,4.365265642463596
14566,4.343958621799664
14567,4.23705080274707
14568,4.303978758405359
14569,4.1611790068503485
14570,4.406432821125461
14571,4.310962958585423
14572,4.516806927174643
14573,4.258750212591693
14574,4.217671403765188
14575,4.266182379099885
14576,4.292175033039014
14577,4.1353740297156705
14578,4.210688808226229
14579,4.343373746891353
14580,4.343373746891353
14581,4.540250086771786
14582,4.523200935982887
14583,4.4599992076909345
14584,4.343373746891353
14585,4.34624447203999
14586,4.522879171124218
14587,4.238714635811756
14588,4.360016590534096
14589,4.101279974268463
14590,4.266182379099885
14591,4.296024350332376
14592,4.277984955268658
14593,4.142268242845124
14594,4.343373746891353
14595,4.192168901331044
14596,4.277984955268658
14597,4.291953438988336
14598,4.4599992076909345
14599,4.120502351049561
14600,4.28274104485838
14601,4.250319544083715
14602,4.349880939286954
14603,4.31407303811497
14604,4.230025899260664
14605,4.3150346237073816
14606,4.329011646368018
14607,4.2311059894787215
14608,4.406432821125461
14609,4.262086090913977
14610,4.172503018727996
14611,4.2907100624186025
14612,4.310962958585423
14613,4.379074209344969
14614,4.4291968887319335
14615,4.291779990222427
14616,4.160039309485703
14617,4.275789119058359
14618,4.343373746891353
14619,4.121810923666409
14620,4.368136819142661
14621,4.292175033039014
14622,4.286833975098814
14623,4.210675966528853
14624,4.406432821125461
14625,4.348988980934628
14626,4.291953438988336
14627,4.222404853084991
14628,4.2902083196372125
14629,4.302338760644244
14630,4.349880939286954
14631,4.332029978461971
14632,4.456933424977196
14633,4.348988980934628
14634,4.2902083196372125
14635,4.2438808010468225
14636,4.343373746891353
14637,4.343373746891353
14638,4.306979737890037
14639,4.42549479067804
14640,4.185774024307935
14641,4.346790258910213
14642,4.540250086771786
14643,4.310962958585423
14644,4.444083589750128
14645,4.416614396653541
14646,4.210688808226229
14647,4.1353740297156705
14648,4.266568506587267
14649,4.306647789017158
14650,4.277984955268658
14651,4.291953438988336
14652,4.2358920933071795
14653,4.140372367056705
14654,4.2902083196372125
14655,4.116218582521511
14656,4.2080688947464155
14657,4.343373746891353
14658,4.343958621799664
14659,4.215087291007616
14660,4.39689384663778
14661,4.4421080328901645
14662,4.273984451229164
14663,4.3781593184864676
14664,4.1353740297156705
14665,4.101279974268463
14666,4.277984955268658
14667,4.260688500178432
14668,4.250982053510141
14669,4.269973088363196
14670,4.306647789017158
14671,4.349878832418495
14672,4.523200935982887
14673,4.389175142010115
14674,4.31407303811497
14675,4.209887793449478
14676,4.368396704387125
14677,4.391504160727512
14678,4.269973088363196
14679,4.362010781249795
14680,4.283105957368636
14681,4.360016590534096
14682,4.357303907887616
14683,4.349616107725362
14684,4.269973088363196
14685,4.172503018727996
14686,4.306647789017158
14687,4.444083589750128
14688,4.368136819142661
14689,4.343373746891353
14690,4.310962958585423
14691,4.406432821125461
14692,4.320482737657628
14693,4.333831374164989
14694,4.329011646368018
14695,4.157206851098172
14696,4.269973088363196
14697,4.296024350332376
14698,4.3150346237073816
14699,4.224866207361021
14700,4.348988980934628
14701,4.101279974268463
14702,4.268168420534001
14703,4.210688808226229
14704,4.540250086771786
14705,4.116218582521511
14706,4.273843153651727
14707,4.343958621799664
14708,4.368136819142661
14709,4.349616107725362
14710,4.4599992076909345
14711,4.277984955268658
14712,4.425084515456982
14713,4.269973088363196
14714,4.244703856905999
14715,4.277984955268658
14716,4.4599992076909345
14717,4.540250086771786
14718,4.172503018727996
14719,4.266568506587267
14720,4.481185635240181
14721,4.277984955268658
14722,4.315685745989153
14723,4.343373746891353
14724,4.368136819142661
14725,4.34624447203999
14726,4.3460367709637495
14727,4.406432821125461
14728,4.218000722986362
14729,4.095202568004439
14730,4.2902083196372125
14731,4.210688808226229
14732,4.320482737657628
14733,4.121810923666409
14734,4.116218582521511
14735,4.332029978461971
14736,4.296024350332376
14737,4.172503018727996
14738,4.368136819142661
14739,4.332343281518713
14740,4.2004082193998675
14741,4.406432821125461
14742,4.444083589750128
14743,4.31407303811497
14744,4.210688808226229
14745,4.268168420534001
14746,4.3688394211356405
14747,4.101279974268463
14748,4.296024350332376
14749,4.315685745989153
14750,4.406432821125461
14751,4.275789119058359
14752,4.245845797141591
14753,4.28274104485838
14754,4.296024350332376
14755,4.2902083196372125
14756,4.3460367709637495
14757,4.329011646368018
14758,4.101279974268463
14759,4.347344614440798
14760,4.281595204467195
14761,4.101279974268463
14762,4.228017028331984
14763,4.2902083196372125
14764,4.172503018727996
14765,4.19486521529643
14766,4.172503018727996
14767,4.399983624436028
14768,4.296024350332376
14769,4.37423414561835
14770,4.478225740199055
14771,4.141059949710721
14772,4.3150346237073816
14773,4.278994396175681
14774,4.218000722986362
14775,4.296024350332376
14776,4.275789119058359
14777,4.3564337439720395
14778,4.269973088363196
14779,4.210688808226229
14780,4.186226132693026
14781,4.417758236069591
14782,4.288367181871441
14783,4.192168901331044
14784,4.2004082193998675
14785,4.330384008356759
14786,4.349616107725362
14787,4.329011646368018
14788,4.540250086771786
14789,4.116218582521511
14790,4.377304813672108
14791,4.310962958585423
14792,4.380864621647476
14793,4.540250086771786
14794,4.087755256405821
14795,4.210688808226229
14796,4.368136819142661
14797,4.539928321913116
14798,4.306647789017158
14799,4.5278350483917285
14800,4.266568506587267
14801,4.33382926729653
14802,4.406432821125461
14803,4.2438808010468225
14804,4.269973088363196
14805,4.278994396175681
14806,4.101279974268463
14807,4.3645848935935305
14808,4.210688808226229
14809,4.540250086771786
14810,4.172503018727996
14811,4.416614396653541
14812,4.406432821125461
14813,4.116218582521511
14814,4.289892718773692
14815,4.172503018727996
14816,4.290727727311407
14817,4.368136819142661
14818,4.343373746891353
14819,4.24601916181729
14820,4.296024350332376
14821,4.368136819142661
14822,4.393880688612754
14823,4.247772706977812
14824,4.329011646368018
14825,4.266182379099885
14826,4.277984955268658
14827,4.310962958585423
14828,4.320482737657628
14829,4.343373746891353
14830,4.368136819142661
14831,4.266182379099885
14832,4.296024350332376
14833,4.393880688612754
14834,4.210688808226229
14835,4.42549479067804
14836,4.30554412940458
14837,4.269973088363196
14838,4.172503018727996
14839,4.357303907887616
14840,4.291779990222427
14841,4.389175142010115
14842,4.2902083196372125
14843,4.425290377804169
14844,4.237650966639303
14845,4.272491588269168
14846,4.523200935982887
14847,4.269973088363196
14848,4.278994396175681
14849,4.338549459776499
14850,4.360016590534096
14851,4.269973088363196
14852,4.269973088363196
14853,4.172503018727996
14854,4.172503018727996
14855,4.277984955268658
14856,4.1353740297156705
14857,4.250982053510141
14858,4.343373746891353
14859,4.368136819142661
14860,4.522879171124218
14861,4.406432821125461
14862,4.296024350332376
14863,4.277984955268658
14864,4.263435866737172
14865,4.406432821125461
14866,4.349616107725362
14867,4.269973088363196
14868,4.266182379099885
14869,4.349880939286954
14870,4.3150346237073816
14871,4.272491588269168
14872,4.522879171124218
14873,4.357303907887616
14874,4.218000722986362
14875,4.224866207361021
14876,4.236339060353468
14877,4.189133154501267
14878,4.120502351049561
14879,4.315685745989153
14880,4.329011646368018
14881,4.349616107725362
14882,4.523200935982887
14883,4.172503018727996
14884,4.368136819142661
14885,4.283332305906567
14886,4.329011646368018
14887,4.306647789017158
14888,4.317828876340967
14889,4.172503018727996
14890,4.368136819142661
14891,4.296024350332376
14892,4.406432821125461
14893,4.42549479067804
14894,4.343373746891353
14895,4.349616107725362
14896,4.262068726939255
14897,4.229356967043021
14898,4.287478955535356
14899,4.310962958585423
14900,4.101279974268463
14901,4.266571931617923
14902,4.266182379099885
14903,4.243915683826624
14904,4.327109339118289
14905,4.275789119058359
14906,4.539928321913116
14907,4.481535629955435
14908,4.357303907887616
14909,4.355433914156074
14910,4.282381441203296
14911,4.116218582521511
14912,4.290727727311407
14913,4.266182379099885
14914,4.23239947811778
14915,4.277984955268658
14916,4.42549479067804
14917,4.368136819142661
14918,4.095202568004439
14919,4.278994396175681
14920,4.296024350332376
14921,4.222404853084991
14922,4.444083589750128
14923,4.523200935982887
14924,4.266182379099885
14925,4.226507365516703
14926,4.464168671513356
14927,4.343373746891353
14928,4.172503018727996
14929,4.266568506587267
14930,4.273984451229164
14931,4.343373746891353
14932,4.2438808010468225
14933,4.478225740199055
14934,4.286833975098814
14935,4.262068726939255
14936,4.296024350332376
14937,4.3150346237073816
14938,4.23239947811778
14939,4.101279974268463
14940,4.4412837996104235
14941,4.31407303811497
14942,4.343373746891353
14943,4.272491588269168
14944,4.180188499257013
14945,4.101279974268463
14946,4.258750212591693
14947,4.189133154501267
14948,4.3150346237073816
14949,4.343373746891353
14950,4.310962958585423
14951,4.406432821125461
14952,4.266182379099885
14953,4.296024350332376
14954,4.292175033039014
14955,4.357303907887616
14956,4.2902083196372125
14957,4.368136819142661
14958,4.464146450360672
14959,4.29657352085839
14960,4.456933424977196
14961,4.368136819142661
14962,4.101279974268463
14963,4.423017915467484
14964,4.3688394211356405
14965,4.277984955268658
14966,4.24601916181729
14967,4.389175142010115
14968,4.333008006482979
14969,4.310073671563118
14970,4.116218582521511
14971,4.406432821125461
14972,4.310073671563118
14973,4.343373746891353
14974,4.290727727311407
14975,4.291953438988336
14976,4.277984955268658
14977,4.406432821125461
14978,4.174554485395788
14979,4.368136819142661
14980,4.21792286110326
14981,4.218000722986362
14982,4.368136819142661
14983,4.343958621799664
14984,4.189133154501267
14985,4.440883859855231
14986,4.343373746891353
14987,4.298739594216869
14988,4.327611081899679
14989,4.2438808010468225
14990,4.189133154501267
14991,4.297642613724608
14992,4.275779173772032
14993,4.343373746891353
14994,4.363846239942728
14995,4.092132898083195
14996,4.087755256405821
14997,4.172503018727996
14998,4.368136819142661
14999,4.442739098688642
15000,4.368136819142661
15001,4.306647789017158
15002,4.348988980934628
15003,4.189368740569158
15004,4.522879171124218
15005,4.3150346237073816
15006,4.258750212591693
15007,4.101279974268463
15008,4.301893882915046
15009,4.343373746891353
15010,4.444083589750128
15011,4.368136819142661
15012,4.540250086771786
15013,4.269973088363196
15014,4.077194289830147
15015,4.272491588269168
15016,4.254467802346683
15017,4.444083589750128
15018,4.121810923666409
15019,4.332029978461971
15020,4.095202568004439
15021,4.338583896118198
15022,4.348988980934628
15023,4.338549459776499
15024,4.266182379099885
15025,4.310073671563118
15026,4.381184069983971
15027,4.343373746891353
15028,4.4291968887319335
15029,4.522879171124218
15030,4.37423414561835
15031,4.301893882915046
15032,4.172503018727996
15033,4.406432821125461
15034,4.406432821125461
15035,4.310962958585423
15036,4.269973088363196
15037,4.266568506587267
15038,4.296024350332376
15039,4.283800985963821
15040,4.266182379099885
15041,4.280194472628626
15042,4.349616107725362
15043,4.19486521529643
15044,4.189133154501267
15045,4.189133154501267
15046,4.077194289830147
15047,4.310962958585423
15048,4.340364782993449
15049,4.260688500178432
15050,4.116218582521511
15051,4.2750469252286765
15052,4.275789119058359
15053,4.210688808226229
15054,4.277984955268658
15055,4.351109230852039
15056,4.253575382181702
15057,4.258750212591693
15058,4.368136819142661
15059,4.423017915467484
15060,4.416585145504279
15061,4.343373746891353
15062,4.310962958585423
15063,4.349616107725362
15064,4.347344614440798
15065,4.121810923666409
15066,4.273984451229164
15067,4.266568506587267
15068,4.310962958585423
15069,4.30554412940458
15070,4.210688808226229
15071,4.416585145504279
15072,4.155797614782079
15073,4.275789119058359
15074,4.101279974268463
15075,4.368136819142661
15076,4.348988980934628
15077,4.2750469252286765
15078,4.31407303811497
15079,4.406432821125461
15080,4.540250086771786
15081,4.540250086771786
15082,4.273984451229164
15083,4.2995164224496225
15084,4.417758236069591
15085,4.540250086771786
15086,4.349880939286954
15087,4.305546820996024
15088,4.1353740297156705
